ticker,sector,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,fax,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,coinMarketCapLink,regularMarketPrice,logo_url,zip
OYAKC.IS,Basic Materials,2089.0,"OYAK Çimento Fabrikalari A.S. produces and sells clinker and cement in Turkey. It offers portland, white portland, portland composite, white portland limestone, blast furnace slag, pozzolanic, sulphate resistant pozzolanic and portland, and composite cement products, as well as Api well, and other special cements. The company also provides fly ash, ready-mixed concrete, kraft paper, and paper bag. It also exports its products. The company was formerly known as Mardin Çimento Sanayii ve Ticaret Anonim Sirketi and changed its name to OYAK Çimento Fabrikalari A.S. in May 2020. The company was founded in 1969 and is headquartered in Ankara, Turkey. OYAK Çimento Fabrikalari A.S. is a subsidiary of OYAK Çimento A.S.",Ankara,90 312 220 02 90,Turkey,[],https://www.oyakcimento.com,1.0,Cukurambar Mahallesi 1480,90 312 220 02 91,Building Materials,Sokak No: 2/56 Cankaya,0.20062,0.14849,0.23103,334386688.0,0.954,0.16709,1101478784.0,,none,1143486385.0,-366506752.0,,16.24,0.681,1.805,0.12166,,,21.688,0.29052,,439109024.0,693761344.0,5490454016.0,0.379,TRY,4.734,0.998,,IST,OYAK CIMENTO,OYAK Çimento Fabrikalari A.S.,Europe/Istanbul,TRT,False,10800000,,EQUITY,OYAKC.IS,,,finmb_882741,59b77bac-c7a3-31d9-b39b-98a5ee296076,tr_market,,2.716,,13.54,,,,,1159789952.0,,,,1.968,,,,1640908800.0,0.01363,815284928.0,0.309,,,8.252032,0.73246,1703980800.0,,1648684800.0,,,310291137.0,0.71608,14914441216.0,2.0,,,,,,,0.681,3.4304976,,,,,,,,,,,15.87,16.0,10.4772,,0.0,,16.49,,27094389.0,15.87,13.4272,,16.0,,27094389.0,,,,1556582400.0,,,15.94,TRY,52.556637,13201680.0,,,,18834989056.0,,,18582262.0,15.94,16.26,,13201680.0,16.49,,,6.32,16.25,False,,,16.49,,16.24,https://logo.clearbit.com/oyakcimento.com,
PARSN.IS,Industrials,1221.0,"Parsan Makina Parçalari Sanayii A.S. produces and sells forging parts and components for light, medium, and heavy vehicle manufacturers in Turkey. The company offers body parts, including rear axle shafts, front axle beams, and front axle assemblies; and engine parts, such as crankshafts, camshafts, forged pistons, steering knuckles, rods, pinion forgings, various gear forgings, spider gears, slip shafts, and other products and assemblies. It serves automotive, agricultural and construction equipment, aerospace, railway, and other industries. The company also exports its products to Germany, Belgium, Italy, France, Spain, the United Kingdom, Hungary, Czech Republic, Austria, Netherlands, Egypt, and South Africa. Parsan Makina Parçalari Sanayii A.S. was founded in 1968 and is based in Istanbul, Turkey.",Istanbul,90 212 324 20 41,Turkey,[],https://www.parsan.com,1.0,Levent Mahallesi Tekirler Sokak No:10,,Specialty Industrial Machinery,Besiktas,0.23971,0.16603,0.23900999,-90821904.0,1.065,0.14017999,336995776.0,,none,272629744.0,112290216.0,,42.86,1.177,0.642,0.0347,,,102.878,0.18176001,,57139584.0,1834329600.0,1405853440.0,0.741,TRY,18.231,0.284,,IST,PARSAN,Parsan Makina Parçalari Sanayii A.S.,Europe/Istanbul,TRT,False,10800000,,EQUITY,PARSN.IS,,,finmb_20399705,c0af07b1-4c44-3141-b22b-e331fae4ed81,tr_market,,3.59,,14.977,,,,,77112000.0,,,,13.168,,,,1640908800.0,0.00158,233416176.0,1.598,,,3.2548602,0.67205,1703980800.0,,1648684800.0,,,22707171.0,0.840452,5047172608.0,2.0,,1246838400.0,1:1,,,,1.236,2.3508997,,,,,,,,,,,42.18,42.46,34.8536,,0.0,,43.2,,1256814.0,42.18,37.7488,,42.46,,1256814.0,,,,,,,42.1,TRY,26.821026,1021199.0,,,,3305020416.0,,,1139142.0,42.1,42.86,0.0,1021199.0,44.7,,,26.08,42.8,False,,0.0,43.2,,42.86,https://logo.clearbit.com/parsan.com,
PGSUS.IS,Industrials,5973.0,"Pegasus Hava Tasimaciligi Anonim Sirketi, together with its subsidiaries, offers airline services. It provides high-frequency services on short- and medium-haul, point-to-point, and transit routes on its domestic and international network. The company also offers charter flight services, as well as cargo and simulated flight training services. As of March 31, 2022, it provided scheduled passenger services on 36 domestic routes in Turkey, as well as 88 international routes to European, CIS, and the Middle Eastern and African destinations serving a flight network covering 124 destinations in 47 different countries, as well as operated a fleet of 91 aircraft. The company was founded in 1990 and is headquartered in Istanbul, Turkey. Pegasus Hava Tasimaciligi Anonim Sirketi operates as a subsidiary of Esas Holding A.S.",Istanbul,90 216 560 70 00,Turkey,[],https://www.flypgs.com,1.0,"Aeropark, Yenisehir Mahallesi",90 216 560 70 93,Airlines,"Osmanli Bulvari No: 11/A Kurtköy, Pendik",-0.01903,-0.15682,0.025150001,4930571776.0,2.729,-0.037520003,-259497216.0,115.0,buy,117538170.0,2001709568.0,206.6,240.6,,0.868,-0.0068699997,8.0,196.23,557.883,-0.3456,255.0,7727208960.0,41205477376.0,13638474752.0,75.535,TRY,133.319,0.521,2.1,IST,PEGASUS,Pegasus Hava Tasimaciligi Anonim Sirketi,Europe/Istanbul,TRT,False,10800000,,EQUITY,PGSUS.IS,,,finmb_23221023,96dee7f0-8783-39b5-aa87-17589bf0fe7b,tr_market,,3.714,,-195.202,,,3.66,,102300000.0,,,,52.653,,,,1640908800.0,0.13065,-2138857344.0,-19.209,,,4.5695405,0.67691004,1703980800.0,,1648684800.0,,,35322043.0,1.742043,50654388224.0,2.0,,,,,,,,1.8047018,,,,65.7377,,,,,,,233.6,236.4,131.919,,0.0,,244.0,,2571524.0,233.6,186.832,,236.4,,2571524.0,,,,,,,235.0,TRY,,1354455.0,,,,24613380096.0,,,2602589.0,235.0,240.6,0.0,1354455.0,244.0,,,66.6,240.4,False,,0.0,244.0,,240.6,https://logo.clearbit.com/flypgs.com,34912
PETKM.IS,Basic Materials,2373.0,"Petkim Petrokimya Holding Anonim Sirketi operates as a petrochemical company in Turkey. It operates through Petrochemical and Port segments. The company offers thermoplastics, such as low density polyethylene, high density polyethylene, polypropylene, and polyvinyl chloride; fiber raw materials, including acrylonitrile, mono-ethylene glycol, and pure terephthalic acid; aromatics, such as benzene, paraxylene, orthoxylene, and toluene; olefins comprising polymer and chemical grade propylene, and ethylene; and other products, such as crude C4, C5 mixture, aromatic oil, pygas, diethyleneglycol, sodiumhydroxide, and phthalic anhydride. Its products are used in the plastics, chemicals, packaging, piping, paint, construction, agriculture, automotive, electricity, electronics, and textiles, as well as pharmaceuticals, detergents, and cosmetics sectors. The company was founded in 1965 and is based in Istanbul, Turkey. Petkim Petrokimya Holding A.S. operates as a subsidiary of Socar Turkey Petrokimya AS.",Istanbul,90 232 616 12 40,Turkey,[],https://www.petkim.com.tr,1.0,Ayazaga Mah. Azerbaycan Cad,90 232 616 12 48,Chemicals,"Blok, No: 3 E/1",0.18364,0.18008,0.19604999,2667012096.0,1.269,0.16732,6446391808.0,5.49,buy,6417248000.0,-4169202176.0,9.11,14.11,0.984,1.312,0.121199995,9.0,9.53,115.095,0.55578,12.85,7573917184.0,16729863168.0,35102711808.0,2.988,TRY,13.851,0.666,2.3,IST,PETKIM,Petkim Petrokimya Holding Anonim Sirketi,Europe/Istanbul,TRT,False,10800000,,EQUITY,PETKM.IS,,,finmb_880227,05b3e04c-702d-3d46-8394-bddff97282ef,tr_market,,0.91,,4.957,,,0.61,,2534400000.0,,,,2.996,,,,1640908800.0,0.059510004,6321406976.0,0.429,,,4.709613,0.55771,1703980800.0,,1648684800.0,,,1241856000.0,0.824539,31952404480.0,2.0,,1605830400.0,120:100,,,,0.984,1.0187356,,,,23.131147,,,,,,,13.87,13.9,9.3173,0.00028839224,0.0,,14.25,,263922704.0,13.87,10.108,0.004,13.9,,263922704.0,,,,1525305600.0,,,13.87,TRY,32.89044,49620097.0,,,,35760381952.0,,,115517235.0,13.87,14.13,0.0,49620097.0,14.58,,,6.0,14.12,False,,0.0,14.25,,14.11,https://logo.clearbit.com/petkim.com.tr,34485
QUAGR.IS,Industrials,1031.0,"QUA Granite Hayal Yapi ve Ürünleri Sanayi Ticaret A.S. produces, trades, imports, and exports floor and wall ceramics, floor and wall tiles, sanitary ware, and granite. It also offers bathroom, kitchen, and outdoor tiles; toilets, armature products, washbasins, and shower systems; kitchen floor, kitchen wall, and kitchen glass ceramic, as well as ceramic between countertops; and luminaire products. The company sells its products through dealers in Turkey and market chains internationally. The company was founded in 2015 and is based in Aydin, Turkey.",Aydin,90 850 888 07 08,Turkey,[],https://www.qua.com.tr,1.0,Yeni Cami,90 850 466 06 60,Building Products & Equipment,Söke Organize Sanayi Bölgesi Mah. 4. Street No: 1 Soke,0.4386,0.47897997,0.50852,1088623104.0,2.213,0.41761002,701026752.0,,none,563946679.0,-1101400064.0,,29.3,,1.686,0.1767,,,95.375,0.88403,,511462752.0,1284563840.0,1598325760.0,2.131,TRY,5.325,1.185,,IST,QUA GRANITE HAYAL YAPI,QUA Granite Hayal Yapi ve Ürünleri Sanayi Ticaret A.S.,Europe/Istanbul,TRT,False,10800000,,EQUITY,QUAGR.IS,,,finmb_701276937,5c73f524-9027-37ef-a05f-8f7e1cd8e197,tr_market,,4.994,,11.387,,,,,240000000.0,,,,3.13,,,,1640908800.0,6.0000002e-05,765567616.0,1.082,,,9.361022,0.76005,1703980800.0,,1648684800.0,,,57859200.0,,7982674944.0,2.0,,1628640000.0,200:100,,,,4.387,4.399604,,,,,,,,,,,29.28,29.64,20.1621,,0.0,,29.78,,2220766.0,29.28,30.0592,,29.64,,2220766.0,,,,,,,28.9,TRY,27.079481,281666.0,,,,7032000000.0,,,1639578.0,28.9,29.3,,281666.0,36.88,,,10.5,29.26,False,,,29.78,,29.3,https://logo.clearbit.com/qua.com.tr,09200
RTALB.IS,Healthcare,100.0,"RTA Laboratuvarlari Biyolojik Urunler Ilac ve Makine Sanayi Ticaret A.S. engages in the research, development, and production of microbiology and molecular biology products in Turkey. It offers microbiology products, including petri dish, tube and bottle, chromogenic media, blood culture bottle, tuberculosis diagnostic, rapid test, microbiological stain, hygislide, surcheck media, membrane, and swab products; and molecular biology products, such as nucleic acid isolation kits, real time PCR kits, and voltran viral load detection systems, as well as diagnovital SARS-CoV-2 multiple, a real-time RT-PCR-based test for the detection of the 2019 novel coronavirus. The company was founded in 1996 and is based in Kocaeli, Turkey.",Kocaeli,90 262 648 53 00,Turkey,[],https://www.rtalabs.com.tr,1.0,PlastikCiler Organize Sanayi BOelgesi (G,90 262 751 06 77,Biotechnology,Cumhuriyet Cad. No:3 Gebze,0.29116,0.33521998,0.35079,1706877.0,-0.268,0.27955,107275656.0,,none,141176589.0,-27446242.0,,8.12,0.306,2.438,0.14967,,,14.911,0.48027,,71880728.0,56985792.0,368438400.0,0.719,TRY,3.643,2.04,,IST,RTA LABORATUVARLARI,RTA Laboratuvarlari Biyolojik Urunler Ilac ve Makine Sanayi Ticaret A.S.,Europe/Istanbul,TRT,False,10800000,,EQUITY,RTALB.IS,,,finmb_265385332,adfa34cf-5f3a-3d48-b30a-b342583fe986,tr_market,,2.525,,8.672,,,,,42970200.0,,,,3.665,,,,1640908800.0,0.00754,123508976.0,1.585,,,2.2155526,0.29393,1703980800.0,,1648684800.0,,,70599079.0,0.028056,930248576.0,2.0,,1496880000.0,4:1,,,,0.369,0.9470186,,,,,,,,,,,8.04,8.07,7.8250585,,0.0,,8.19,,3516525.0,8.04,8.587297,,8.07,,3516525.0,,,,,,,7.9,TRY,5.1230283,1625694.0,,,,348918016.0,,,9106371.0,7.9,8.13,0.0,1625694.0,11.455859,,,5.766602,8.1,False,,0.0,8.19,,8.12,https://logo.clearbit.com/rtalabs.com.tr,41400
SARKY.IS,Basic Materials,1165.0,"Sarkuysan Elektrolitik Bakir Sanayi ve Ticaret A.S., together with its subsidiaries, produces and trades in electrolytic copper products, copper tubes and bus bars, and enameled winding wires in Turkey. It offers electrolytic copper cathode products; oxygen free and ETP wire rods; DHP and ETP copper billets; bare, tin plated, and nickel plated copper single wires; bare and tin plated, and nickel plated multi wires, as well as bare and tin plated multi wires on braider bobbins; and bare, tin plated, and nickel plated bunched conductors. The company also provides flat wires and profiles, and PV ribbon wires; copper and copper alloy contact wires, and stranded copper and copper alloy conductors; copper tubes and busbars; and copper nuggets. In addition, it offers baskets, plastic and steel spools, wooden spools, and pallets; and hermetic compressor parts, scroll compressor parts, nodular and gray iron parts, brake and vented brake discs, hub drums, flywheels, exhaust manifolds, rings, brake cylinders, and brackets and brake security parts. The company's products are used in various industries, including electro technique, electronic, motor, communication, power generation and distribution, solar and renewable energy, home appliances, measurement instruments, defense, automotive, chemical, construction, heating, air-conditioning, and sanitary plumbing. It also exports its products to approximately 80 countries worldwide. The company was incorporated in 1972 and is headquartered in Darica, Turkey.",Darica,90 262 676 66 00,Turkey,[],https://www.sarkuysan.com,1.0,Emek Mahallesi Asiroglu Caddesi No: 147,90 262 676 66 80,Copper,,0.06321,0.04598,0.07024,-874740864.0,1.443,0.06121,1121102848.0,,none,876907761.0,-1110865664.0,,16.55,2.432,1.519,0.12777,,,161.773,0.58041,,432359200.0,2985737472.0,17737228288.0,1.081,TRY,44.343,0.982,,IST,SARKUYSAN,Sarkuysan Elektrolitik Bakir Sanayi ve Ticaret A.S.,Europe/Istanbul,TRT,False,10800000,,EQUITY,SARKY.IS,,,finmb_879445,6631206a-a086-3204-94a7-8b6660834f7b,tr_market,,0.457,,7.227,,,,,300000000.0,,,,2.793,,,,1640908800.0,0.04598,815485440.0,0.827,,,5.925528,0.31379,1703980800.0,,1648684800.0,,,272759993.0,0.742881,8102699008.0,2.0,,1597708800.0,150:100,,,,2.432,0.2799197,,,,,,,,,,,16.29,16.35,14.48555,0.015346837,0.1356,,16.67,,1198744.0,16.29,14.782,0.25,16.35,,1198744.0,,,0.23,1650585600.0,,,16.35,TRY,20.01209,408815.0,,,,4964999680.0,,,901811.0,16.35,16.55,0.0,408815.0,18.375,,,8.7225,16.53,False,0.0162,0.0,16.67,,16.55,https://logo.clearbit.com/sarkuysan.com,41700
SASA.IS,Consumer Cyclical,4552.0,"Sasa Polyester Sanayi A.S. engages in the production and marketing of polyester fibers and chips, yarns, and related products in Turkey and internationally. The company offers fiberfill, nonwoven, and textile fibers; and texturized and POY yarns. It also provides specialty polymers and chemicals, including polyester, thermoplastic polyester elastomers, polyester monomer, dimethyl terephthalates, phthalate-free plasticizers, dioctyl terephthalate chemicals, advanced polymers, PET resins and chips, and PBT chips. The company was incorporated in 1966 and is headquartered in Adana, Turkey. Sasa Polyester Sanayi A.S. is a subsidiary of Erdemoglu Holding A.S.",Adana,90 322 441 00 53,Turkey,[],https://www.sasa.com.tr,1.0,Sarihamzali Mahallesi,90 322 441 01 14,Textile Manufacturing,Turhan Cemal Beriker Bulvari No: 559 Seyhan,0.25054002,0.15193,0.27816,-2324273920.0,1.807,0.23877001,4815489024.0,,none,3702517000.0,-2153381376.0,,56.4,20.255,1.017,0.14565,,,233.085,0.6179,,2075321984.0,15047751680.0,19220590592.0,0.926,TRY,9.259,0.483,,IST,SASA POLYESTER,Sasa Polyester Sanayi A.S.,Europe/Istanbul,TRT,False,10800000,,EQUITY,SASA.IS,,,finmb_4493261,87b5efec-c5dd-3a31-a9d1-992a2ea6b743,tr_market,,5.859,,23.384,,,,,1105010048.0,,,,2.676,,,,1640908800.0,0.01118,2920210944.0,0.314,,,21.076233,0.80698997,1703980800.0,,1648684800.0,,,323388800.0,0.677554,112607633408.0,2.0,,1619481600.0,134:100,,,,20.255,3.2424898,,,,,,,,,,,55.75,56.0,33.783073,,0.0,,56.9,,24640148.0,55.75,47.3228,,56.0,,24640148.0,,,,1560729600.0,,,55.95,TRY,179.61783,8506549.0,,,,62322569216.0,,,29415887.0,55.95,56.4,0.0,8506549.0,58.4,,,12.91,56.35,False,,0.0,56.9,,56.4,https://logo.clearbit.com/sasa.com.tr,01355
SELEC.IS,Healthcare,6598.0,"Selçuk Ecza Deposu Ticaret ve Sanayi A.S. operates as a distribution channel between pharmaceutical manufacturers, hospitals, and pharmacies. It also operates a pharmaceutical warehouse. The company was founded in 1958 and is headquartered in Istanbul, Turkey. Selçuk Ecza Deposu Ticaret ve Sanayi A.S. is a subsidiary of Selçuk Ecza Holding A.S.",Istanbul,90 216 554 05 54,Turkey,[],https://www.selcukecza.com.tr,1.0,Altunizade Mah.,90 216 554 05 56,Pharmaceutical Retailers,Kusbakisi Cad. No:37 Nakkastepe,0.05056,0.04097,0.09172,76839696.0,0.48,0.048060004,1465880576.0,16.0,buy,2171280587.0,-219633856.0,16.01,21.1,0.935,1.433,0.0699,2.0,16.01,3.626,0.27159,16.02,975640512.0,177763056.0,28993181696.0,1.571,TRY,46.688,1.051,2.0,IST,SELCUK ECZA DEPOSU,Selçuk Ecza Deposu Ticaret ve Sanayi A.S.,Europe/Istanbul,TRT,False,10800000,,EQUITY,SELEC.IS,,,finmb_26877932,df9c051b-f3ea-3dc4-9313-a4d69ac05fae,tr_market,,0.337,,6.658,,,,,621000000.0,,,,5.745,,,,1640908800.0,0.02078,1187892224.0,0.945,,,3.672759,0.82422996,1703980800.0,,1648684800.0,,,92591100.0,0.301926,9759137792.0,2.0,,1275264000.0,1:1,,,,0.935,0.45443422,,,,,,,,,,,20.5,20.64,13.57135,0.008292683,0.0889,,21.24,,3817533.0,20.5,17.5288,0.17,20.64,,3817533.0,,,0.5,1650240000.0,,,20.6,TRY,22.328043,1267814.0,,,,13175493632.0,,,4068827.0,20.6,21.12,0.0,1267814.0,21.7,,2.21,8.04,21.1,False,0.0294,0.0,21.24,,21.1,https://logo.clearbit.com/selcukecza.com.tr,34662
SKBNK.IS,Financial Services,3462.0,"Sekerbank T.A.S. provides enterprise, agricultural, commercial/SME, corporate, and retail banking services in Turkey. It accepts various bank deposits, as well as foreign currency deposits. The company also offers consumer loans, such as mortgage, vehicle, general purpose, and other loans; export and import loans; business loans; corporation loans; loans given to financial sector; mortgage and retail loans; and individual/commercial credit and ATM cards, as well as mobile and online banking services. In addition, it provides insurance products, including accident, fire, personal accident, TCIP, agricultural, engineering, liability, private pension, and savings life products; transaction brokerage, portfolio brokerage, private portfolio management, investment consulting, and brokerage and underwriting of public offerings, as well as limited and general custody services; factoring services; and financial leasing services. Further, the company manages a portfolio of real estates, real estate projects, rights based on real estate, capital market instruments, and other assets and rights. As of December 31, 2021, it had 238 domestic branches. The company was formerly known as Pancar Kooperatifleri Bankasi A.S. and changed its name to Sekerbank T.A.S. in 1956. Sekerbank T.A.S. was founded in 1953 and is headquartered in Istanbul, Turkey.",Istanbul,90 212 319 70 00,Turkey,[],https://www.sekerbank.com.tr,1.0,Emniyet Evleri Mahallesi,90 212 319 73 79,Banks—Regional,Eski Büyükdere Caddesi No: 1/1A Kagithane,0.0,0.27205,0.0,-3215884032.0,1.804,0.3384,,,none,2253481000.0,,,4.85,41.6,,0.01623,,,,0.24752001,,11132544000.0,11326394368.0,2932262912.0,5.985,TRY,1.518,,,IST,SEKERBANK,Sekerbank T.A.S.,Europe/Istanbul,TRT,False,10800000,,EQUITY,SKBNK.IS,,,finmb_9220520,350779c6-04ea-36fa-8f24-b2552c213037,tr_market,,1.183,,,,,,,1860000000.0,,,,1.464,,,,1640908800.0,0.1401,797723008.0,0.147,,,3.3128414,0.37985,1703980800.0,,1648684800.0,,,939132600.0,1.052763,3469751040.0,4.0,,1424995200.0,1:1,,,,61.164,3.0764635,,,,,,,,,,,4.77,4.73,1.3927,,0.0,,4.85,,38495532.0,4.77,2.2672,,4.73,,38495532.0,,,,1306800000.0,,,4.5,TRY,32.9932,10991276.0,,,,9020999680.0,,,107104090.0,4.5,4.85,0.0,10991276.0,5.13,,,0.91,4.84,False,,0.0,4.85,,4.85,https://logo.clearbit.com/sekerbank.com.tr,34415
SOKM.IS,Consumer Cyclical,39894.0,"Sok Marketler Ticaret A.S. operates in retail sector in Turkey. It sells fast-moving consuming products. Its product portfolio includes milk, cheese, yogurt, ayran, ice cream, milk puddings, pasta, instant soup, flour, cake decorating products, margarine and vegetable oils, cleaning products, tuna fish, garnitures, salads, canned green peas, grape-apple cider vinegar, salad dressings, peanuts, chocolate products, chocolate-covered wafers, and biscuits, as well as kitchenware, cleaners, paper products, and clothing items. The company sells its products under the Mis, Anadolu Mutfagi, Piyale, Mintax, Deren, Lio, Bizim Vatan, AMIGO, LEZZCAFE, ADAM, Beyaz Guvercin, Ebru, iNCi, Taskale, Peki, Tempo, Crown, and Karmen brands. It operates approximately 9,247 stores in 81 provinces of Turkey. Sok Marketler Ticaret A.S. was founded in 1995 and is based in Istanbul, Turkey.",Istanbul,90 850 221 11 00,Turkey,[],https://kurumsal.sokmarket.com.tr,1.0,Kisikli Mahallesi,,Department Stores,"Hanimseti Sokak No: 35,B/1 Üsküdar",0.06279,0.01546,0.23597999,2080732800.0,0.599,0.052670002,2023745664.0,13.5,buy,6602439242.0,279408160.0,21.0,19.37,2.071,0.669,0.10637999,7.0,21.39,432.245,0.89821,28.0,1139785344.0,3218102272.0,32231194624.0,1.921,TRY,54.319,0.144,2.0,IST,SOK MARKETLER TICARET,Sok Marketler Ticaret A.S.,Europe/Istanbul,TRT,False,10800000,,EQUITY,SOKM.IS,,,finmb_106779334,68b19c9e-8395-38a3-b5c1-52d77ec6a6f5,tr_market,,0.322,,5.131,,,1.12,,611929024.0,,,,0.427,,,,1640908800.0,0.50433,498139392.0,0.46,,,45.363003,0.23584,1703980800.0,,1648684800.0,,,161891044.0,0.444057,10384237568.0,2.0,,,,,,,2.072,0.36775136,,,,17.294643,,,,,,,19.25,19.24,13.6967,0.0067532463,0.1549,,19.69,,10029186.0,19.25,14.4952,0.13,19.24,,10029186.0,,,,1625097600.0,,,19.18,TRY,42.108696,2606496.0,,,,11853065216.0,,,8402942.0,19.18,19.37,0.0,2606496.0,19.69,,,10.57,19.34,False,,0.0,19.69,,19.37,https://logo.clearbit.com/kurumsal.sokmarket.com.tr,
TAVHL.IS,Industrials,15727.0,"TAV Havalimanlari Holding A.S., together with its subsidiaries, constructs terminal buildings, and manages and operates terminals or airports in Turkey, Kazakhstan, Georgia, Macedonia, Latvia, Tunisia, Saudi Arabia, Oman, Spain, and internationally. It operates through Terminal Operations, Catering Operations, Duty Free Operations, Ground Handling and Bus Operations, and Other segments. The Terminal Operations segment operates terminal buildings, car parks, and general aviation terminals. This segment also engages in the ground handling operations, as well as operation of parking-apron-taxi ways. The Catering Operations segment manages food and beverage operations of the terminal for passengers and the terminal personnel. The Duty Free Operations segment sells duty free goods for the international arriving and departing passengers. The Ground Handling and Bus Operations segment offers traffic, ramp, flight operation, cargo, and various other ground handling services for domestic and international flights; and operates buses. The Other segment provides lounge, IT, security and education, and airline taxi services. It also provides software and system services. The company was formerly known as Tepe Akfen Vie Yatirim Yapim ve Isletme A.S. and changed its name to TAV Havalimanlari Holding A.S. in August 2006. TAV Havalimanlari Holding A.S. was founded in 1997 and is headquartered in Istanbul, Turkey.",Istanbul,90 212 463 30 00,Turkey,[],https://www.tavhavalimanlari.com.tr,1.0,Vadistanbul Bulvar,90 212 465 50 50,Airports & Air Services,Ayazaga Mahallesi Caddesi 2C Blok No:3L/6 34485 Sariyer,0.30475,0.06002,0.44233,4548648448.0,3.547,0.20343,4340390912.0,59.37,buy,234924000.0,-421692192.0,71.03,67.05,,0.907,0.03449,7.0,72.49,127.385,0.068280004,94.52,4117131008.0,24535908352.0,14242531328.0,11.363,TRY,38.98,0.593,2.0,IST,TAV HAVALIMANLARI,TAV Havalimanlari Holding A.S.,Europe/Istanbul,TRT,False,10800000,,EQUITY,TAVHL.IS,,,finmb_13638584,00aaaafa-612a-3066-a50f-4535726abb7c,tr_market,,2.893,,9.492,,,0.47,,361233984.0,,,,27.427,,,,1640908800.0,0.10413,875783424.0,-3.726,,,2.4446714,0.52345,1703980800.0,,1656547200.0,,,171613739.0,,41197264896.0,2.0,,1104710400.0,1:1000,,,,,1.7005923,,0.04,,142.65958,,,,,,,65.95,67.2,43.69915,0.018923428,0.0,,68.1,,7182783.0,65.95,56.9552,1.248,67.2,,7182783.0,,,,1585094400.0,,,66.75,TRY,,4198973.0,,,,24220739584.0,,,7480177.0,66.75,67.1,0.0,4198973.0,68.1,,,22.22,67.0,False,,0.0,68.1,,67.05,https://logo.clearbit.com/tavhavalimanlari.com.tr,
